bill_number,name,thomas_id,bioguide_id,state,district,sponsor,original_cosponsor,date_signed,date_withdrawn
s1-112,"Reid, Harry",00952,NA,NV,NA,TRUE,FALSE,2011-01-25,NA
s1-112,"Akaka, Daniel K.",00007,NA,HI,NA,FALSE,FALSE,2011-01-25,NA
s1-112,"Begich, Mark",01898,NA,AK,NA,FALSE,FALSE,2011-01-25,NA
s1-112,"Boxer, Barbara",00116,NA,CA,NA,FALSE,FALSE,2011-01-25,NA
s1-112,"Brown, Sherrod",00136,NA,OH,NA,FALSE,FALSE,2011-01-25,NA
s1-112,"Coons, Christopher A.",01984,NA,DE,NA,FALSE,FALSE,2011-01-25,NA
s1-112,"Durbin, Richard",00326,NA,IL,NA,FALSE,FALSE,2011-01-25,NA
s1-112,"Gillibrand, Kirsten E.",01866,NA,NY,NA,FALSE,FALSE,2011-01-25,NA
s1-112,"Lautenberg, Frank R.",01381,NA,NJ,NA,FALSE,FALSE,2011-01-25,NA
s1-112,"Shaheen, Jeanne",01901,NA,NH,NA,FALSE,FALSE,2011-01-25,NA
s1-112,"Wyden, Ron",01247,NA,OR,NA,FALSE,FALSE,2011-01-26,NA
s10-112,"Reid, Harry",00952,NA,NV,NA,TRUE,FALSE,2011-01-25,NA
s10-112,"Akaka, Daniel K.",00007,NA,HI,NA,FALSE,FALSE,2011-01-25,NA
s10-112,"Begich, Mark",01898,NA,AK,NA,FALSE,FALSE,2011-01-25,NA
s10-112,"Boxer, Barbara",00116,NA,CA,NA,FALSE,FALSE,2011-01-25,NA
s10-112,"Brown, Sherrod",00136,NA,OH,NA,FALSE,FALSE,2011-01-25,NA
s10-112,"Durbin, Richard",00326,NA,IL,NA,FALSE,FALSE,2011-01-25,NA
s10-112,"Gillibrand, Kirsten E.",01866,NA,NY,NA,FALSE,FALSE,2011-01-25,NA
s10-112,"Kerry, John F.",01379,NA,MA,NA,FALSE,FALSE,2011-01-25,NA
s10-112,"Lautenberg, Frank R.",01381,NA,NJ,NA,FALSE,FALSE,2011-01-25,NA
s100-112,"Ensign, John",00348,NA,NV,NA,TRUE,FALSE,2011-01-25,NA
s1000-112,"Shaheen, Jeanne",01901,NA,NH,NA,TRUE,FALSE,2011-05-16,NA
s1000-112,"Coons, Christopher A.",01984,NA,DE,NA,FALSE,FALSE,2011-05-18,NA
s1000-112,"Landrieu, Mary L.",01546,NA,LA,NA,FALSE,FALSE,2011-07-20,NA
s1000-112,"Portman, Rob",00924,NA,OH,NA,FALSE,FALSE,2011-05-16,NA
s1001-112,"Wyden, Ron",01247,NA,OR,NA,TRUE,FALSE,2011-05-16,NA
s1001-112,"Stabenow, Debbie",01531,NA,MI,NA,FALSE,FALSE,2011-05-16,NA
s1002-112,"Schumer, Charles E.",01036,NA,NY,NA,TRUE,FALSE,2011-05-16,NA
s1002-112,"Alexander, Lamar",01695,NA,TN,NA,FALSE,FALSE,2011-07-05,NA
s1002-112,"Ayotte, Kelly",02075,NA,NH,NA,FALSE,FALSE,2011-06-07,NA
s1002-112,"Bennet, Michael F.",01965,NA,CO,NA,FALSE,FALSE,2011-05-16,NA
s1002-112,"Blumenthal, Richard",02076,NA,CT,NA,FALSE,FALSE,2011-05-16,NA
s1002-112,"Brown, Scott P.",01975,NA,MA,NA,FALSE,FALSE,2011-09-15,NA
s1002-112,"Brown, Sherrod",00136,NA,OH,NA,FALSE,FALSE,2011-05-16,NA
s1002-112,"Casey, Robert P., Jr.",01828,NA,PA,NA,FALSE,FALSE,2011-05-16,NA
s1002-112,"Coats, Daniel",00209,NA,IN,NA,FALSE,FALSE,2011-08-02,NA
s1002-112,"Coburn, Tom",00212,NA,OK,NA,FALSE,FALSE,2012-03-07,NA
s1002-112,"Cochran, Thad",00213,NA,MS,NA,FALSE,FALSE,2011-06-29,NA
s1002-112,"Coons, Christopher A.",01984,NA,DE,NA,FALSE,FALSE,2011-05-16,NA
s1002-112,"Corker, Bob",01825,NA,TN,NA,FALSE,FALSE,2011-06-30,NA
s1002-112,"Cornyn, John",01692,NA,TX,NA,FALSE,FALSE,2011-11-03,NA
s1002-112,"Feinstein, Dianne",01332,NA,CA,NA,FALSE,FALSE,2012-02-28,NA
s1002-112,"Gillibrand, Kirsten E.",01866,NA,NY,NA,FALSE,FALSE,2011-08-02,NA
s1002-112,"Graham, Lindsey",00452,NA,SC,NA,FALSE,FALSE,2011-05-16,NA
s1002-112,"Hagan, Kay R.",01902,NA,NC,NA,FALSE,FALSE,2011-05-17,NA
s1002-112,"Hatch, Orrin G.",01351,NA,UT,NA,FALSE,FALSE,2012-03-08,NA
s1002-112,"Kirk, Mark Steven",01647,NA,IL,NA,FALSE,FALSE,2011-06-23,NA
