bill_number,name,thomas_id,bioguide_id,state,district,sponsor,original_cosponsor,date_signed,date_withdrawn
s1027-107,"Schumer, Charles E.",01036,NA,NY,NA,TRUE,FALSE,2001-06-13,NA
s1027-107,"Dodd, Christopher J.",00302,NA,CT,NA,FALSE,FALSE,2001-09-04,NA
s1027-107,"Wellstone, Paul D.",01454,NA,MN,NA,FALSE,FALSE,2001-06-13,NA
s1028-107,"Daschle, Thomas A.",00267,NA,SD,NA,TRUE,FALSE,2001-06-13,NA
s1028-107,"Johnson, Tim",00604,NA,SD,NA,FALSE,FALSE,2001-06-13,NA
s1029-107,"Sarbanes, Paul S.",01017,NA,MD,NA,TRUE,FALSE,2001-06-13,NA
s1029-107,"Allard, Wayne",00011,NA,CO,NA,FALSE,FALSE,2001-06-13,NA
s1029-107,"Bayh, Evan",01572,NA,IN,NA,FALSE,FALSE,2001-06-13,NA
s1029-107,"Bond, Christopher S.",01286,NA,MO,NA,FALSE,FALSE,2001-06-13,NA
s1029-107,"Enzi, Michael B.",01542,NA,WY,NA,FALSE,FALSE,2001-06-13,NA
s1029-107,"Gramm, Phil",00453,NA,TX,NA,FALSE,FALSE,2001-06-13,NA
s1029-107,"Johnson, Tim",00604,NA,SD,NA,FALSE,FALSE,2001-06-13,NA
s1029-107,"Mikulski, Barbara A.",00802,NA,MD,NA,FALSE,FALSE,2001-06-13,NA
s1029-107,"Reed, Jack",00949,NA,RI,NA,FALSE,FALSE,2001-06-13,NA
s1029-107,"Schumer, Charles E.",01036,NA,NY,NA,FALSE,FALSE,2001-06-13,NA
s1029-107,"Shelby, Richard C.",01049,NA,AL,NA,FALSE,FALSE,2001-06-13,NA
s103-107,"Bingaman, Jeff",01285,NA,NM,NA,TRUE,FALSE,2001-01-22,NA
s103-107,"Collins, Susan M.",01541,NA,ME,NA,FALSE,FALSE,2001-01-22,NA
s103-107,"Hutchison, Kay Bailey",01368,NA,TX,NA,FALSE,FALSE,2001-01-22,NA
s1030-107,"Conrad, Kent",01307,NA,ND,NA,TRUE,FALSE,2001-06-13,NA
s1030-107,"Bingaman, Jeff",01285,NA,NM,NA,FALSE,FALSE,2001-06-13,NA
s1030-107,"Bond, Christopher S.",01286,NA,MO,NA,FALSE,FALSE,2001-06-13,NA
s1030-107,"Burns, Conrad R.",01298,NA,MT,NA,FALSE,FALSE,2001-06-13,NA
s1030-107,"Cantwell, Maria",00172,NA,WA,NA,FALSE,FALSE,2002-02-26,NA
