bill_number,name,thomas_id,bioguide_id,state,district,sponsor,original_cosponsor,date_signed,date_withdrawn
s1-96,"Dole, Robert J.",01318,NA,KS,NA,TRUE,FALSE,1979-01-15,NA
s1-96,"Bentsen, Lloyd M.",01282,NA,TX,NA,FALSE,FALSE,1979-01-03,NA
s1-96,"McGovern, George",01397,NA,SD,NA,FALSE,FALSE,1979-01-03,NA
s1-96,"Riegle, Donald W., Jr.",00961,NA,MI,NA,FALSE,FALSE,1979-01-03,NA
s1-96,"Schmitt, Harrison H.",01430,NA,NM,NA,FALSE,FALSE,1979-01-03,NA
s1-96,"Thurmond, Strom",01448,NA,SC,NA,FALSE,FALSE,1979-01-03,NA
s1-96,"Tower, John G.",01449,NA,TX,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Bayh, Birch",01277,NA,IN,NA,TRUE,FALSE,1979-01-15,NA
s10-96,"Baucus, Max",00066,NA,MT,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Bentsen, Lloyd M.",01282,NA,TX,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Chafee, John H.",01303,NA,RI,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Cranston, Alan",01311,NA,CA,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"DeConcini, Dennis",01315,NA,AZ,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Dole, Robert J.",01318,NA,KS,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Gravel, Mike",01343,NA,AK,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Hatch, Orrin G.",01351,NA,UT,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Hatfield, Mark O.",01352,NA,OR,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Humphrey, Gordon J.",01365,NA,NH,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Inouye, Daniel K.",01369,NA,HI,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Kennedy, Edward M.",01377,NA,MA,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Levin, Carl",01384,NA,MI,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Lugar, Richard G.",01387,NA,IN,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Magnuson, Warren G.",01388,NA,WA,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Mathias, Charles McC., Jr.",01391,NA,MD,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Matsunaga, Spark M.",00749,NA,HI,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"McGovern, George",01397,NA,SD,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Metzenbaum, Howard M.",01400,NA,OH,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Nelson, Gaylord",01411,NA,WI,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Proxmire, William",01419,NA,WI,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Randolph, Jennings",01421,NA,WV,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Ribicoff, Abraham A.",01422,NA,CT,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Riegle, Donald W., Jr.",00961,NA,MI,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Stafford, Robert T.",01438,NA,VT,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Stone, Richard (Dick)",01443,NA,FL,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Weicker, Lowell P., Jr.",01453,NA,CT,NA,FALSE,FALSE,1979-01-03,NA
s10-96,"Williams, Harrison A., Jr.",01455,NA,NJ,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Packwood, Bob",01414,NA,OR,NA,TRUE,FALSE,1979-01-18,NA
s100-96,"Armstrong, William L.",00029,NA,CO,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Baucus, Max",00066,NA,MT,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Boren, David L.",01287,NA,OK,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Boschwitz, Rudy",01288,NA,MN,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Cannon, Howard W.",01301,NA,NV,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Chafee, John H.",01303,NA,RI,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Church, Frank",01305,NA,ID,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Cochran, Thad",00213,NA,MS,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Cranston, Alan",01311,NA,CA,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Danforth, John C.",01314,NA,MO,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Dole, Robert J.",01318,NA,KS,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Domenici, Pete V.",01319,NA,NM,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Durenberger, Dave",01321,NA,MN,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Durkin, John A.",01322,NA,NH,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Garn, E. J. (Jake)",01338,NA,UT,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Gravel, Mike",01343,NA,AK,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Hart, Gary W.",01347,NA,CO,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Hatch, Orrin G.",01351,NA,UT,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Hayakawa, Samuel Ichiye",01356,NA,CA,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Heinz, John",00528,NA,PA,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Helms, Jesse",01359,NA,NC,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Hollings, Ernest F.",01361,NA,SC,NA,FALSE,FALSE,1979-01-03,NA
s100-96,"Jackson, Henry M.",01370,NA,WA,NA,FALSE,FALSE,1979-01-03,NA
