bill_number,name,thomas_id,bioguide_id,state,district,sponsor,original_cosponsor,date_signed,date_withdrawn
s1-105,"Coverdell, Paul",01310,NA,GA,NA,TRUE,FALSE,1997-01-21,NA
s1-105,"Abraham, Spencer",01269,NA,MI,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Allard, Wayne",00011,NA,CO,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Ashcroft, John",01274,NA,MO,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Bennett, Robert F.",01280,NA,UT,NA,FALSE,FALSE,1997-04-15,NA
s1-105,"Bond, Christopher S.",01286,NA,MO,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Coats, Daniel",00209,NA,IN,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Craig, Larry E.",00246,NA,ID,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"D'Amato, Alfonse",01313,NA,NY,NA,FALSE,FALSE,1997-02-24,NA
s1-105,"DeWine, Mike",00293,NA,OH,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Domenici, Pete V.",01319,NA,NM,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Faircloth, Lauch",01329,NA,NC,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Gorton, Slade",01341,NA,WA,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Grams, Rod",00454,NA,MN,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Gregg, Judd",00466,NA,NH,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Hagel, Chuck",01545,NA,NE,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Hatch, Orrin G.",01351,NA,UT,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Hutchinson, Tim",00578,NA,AR,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Hutchison, Kay Bailey",01368,NA,TX,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Kyl, Jon",00655,NA,AZ,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Lott, Trent",00707,NA,MS,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Mack, Connie, III",00721,NA,FL,NA,FALSE,FALSE,1997-01-22,NA
s1-105,"McCain, John",00754,NA,AZ,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"McConnell, Mitch",01395,NA,KY,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Murkowski, Frank H.",01408,NA,AK,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Nickles, Don",01412,NA,OK,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Smith, Bob",01082,NA,NH,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Thurmond, Strom",01448,NA,SC,NA,FALSE,FALSE,1997-01-21,NA
s1-105,"Warner, John",01452,NA,VA,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Hatch, Orrin G.",01351,NA,UT,NA,TRUE,FALSE,1997-01-21,NA
s10-105,"Abraham, Spencer",01269,NA,MI,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Ashcroft, John",01274,NA,MO,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Bond, Christopher S.",01286,NA,MO,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Coverdell, Paul",01310,NA,GA,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"D'Amato, Alfonse",01313,NA,NY,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Domenici, Pete V.",01319,NA,NM,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Faircloth, Lauch",01329,NA,NC,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Gorton, Slade",01341,NA,WA,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Grassley, Chuck",00457,NA,IA,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Hagel, Chuck",01545,NA,NE,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Helms, Jesse",01359,NA,NC,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Hutchinson, Tim",00578,NA,AR,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Inhofe, James M.",00583,NA,OK,NA,FALSE,FALSE,1998-01-28,NA
s10-105,"Kyl, Jon",00655,NA,AZ,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Lott, Trent",00707,NA,MS,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Mack, Connie, III",00721,NA,FL,NA,FALSE,FALSE,1997-01-22,NA
s10-105,"McConnell, Mitch",01395,NA,KY,NA,FALSE,FALSE,1997-09-18,NA
s10-105,"Murkowski, Frank H.",01408,NA,AK,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Roberts, Pat",00968,NA,KS,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Sessions, Jeff",01548,NA,AL,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Thurmond, Strom",01448,NA,SC,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Warner, John",01452,NA,VA,NA,FALSE,FALSE,1997-01-21,NA
s10-105,"Craig, Larry E.",00246,NA,ID,NA,FALSE,FALSE,1997-01-21,1998-04-01
s10-105,"Enzi, Michael B.",01542,NA,WY,NA,FALSE,FALSE,1997-01-21,1998-07-21
s10-105,"Grams, Rod",00454,NA,MN,NA,FALSE,FALSE,1997-01-21,1998-05-06
s10-105,"Smith, Bob",01082,NA,NH,NA,FALSE,FALSE,1997-01-21,1997-11-09
s10-105,"Thomas, Craig",01149,NA,WY,NA,FALSE,FALSE,1997-01-21,1998-03-12
s10-105,"Allard, Wayne",00011,NA,CO,NA,FALSE,FALSE,1997-01-21,1997-06-18
s10-105,"Burns, Conrad R.",01298,NA,MT,NA,FALSE,FALSE,1997-02-04,1998-02-02
s100-105,"Kerry, John F.",01379,NA,MA,NA,TRUE,FALSE,1997-01-21,NA
s100-105,"Akaka, Daniel K.",00007,NA,HI,NA,FALSE,FALSE,1997-07-17,NA
s100-105,"Harkin, Tom",00501,NA,IA,NA,FALSE,FALSE,1997-07-31,NA
s100-105,"Inouye, Daniel K.",01369,NA,HI,NA,FALSE,FALSE,1997-06-05,NA
s100-105,"Moseley-Braun, Carol",01405,NA,IL,NA,FALSE,FALSE,1997-09-08,NA
s1000-105,"Roberts, Pat",00968,NA,KS,NA,TRUE,FALSE,1997-07-10,NA
s1000-105,"Allard, Wayne",00011,NA,CO,NA,FALSE,FALSE,1997-07-24,NA
s1000-105,"Baucus, Max",00066,NA,MT,NA,FALSE,FALSE,1997-07-24,NA
s1000-105,"Brownback, Sam",00137,NA,KS,NA,FALSE,FALSE,1997-07-10,NA
s1000-105,"Hutchinson, Tim",00578,NA,AR,NA,FALSE,FALSE,1997-07-24,NA
s1000-105,"Inhofe, James M.",00583,NA,OK,NA,FALSE,FALSE,1997-07-24,NA
s1000-105,"Kempthorne, Dirk",01376,NA,ID,NA,FALSE,FALSE,1997-07-24,NA
s1000-105,"Lieberman, Joseph I.",01385,NA,CT,NA,FALSE,FALSE,1997-07-24,NA
s1000-105,"Reid, Harry",00952,NA,NV,NA,FALSE,FALSE,1997-07-24,NA
s1000-105,"Thomas, Craig",01149,NA,WY,NA,FALSE,FALSE,1997-07-24,NA
s1000-105,"Warner, John",01452,NA,VA,NA,FALSE,FALSE,1997-07-24,NA
s1001-105,"Smith, Bob",01082,NA,NH,NA,TRUE,FALSE,1997-07-10,NA
s1001-105,"Gregg, Judd",00466,NA,NH,NA,FALSE,FALSE,1997-07-10,NA
s1002-105,"Abraham, Spencer",01269,NA,MI,NA,TRUE,FALSE,1997-07-10,NA
s1002-105,"Ashcroft, John",01274,NA,MO,NA,FALSE,FALSE,1997-07-10,NA
s1002-105,"Brownback, Sam",00137,NA,KS,NA,FALSE,FALSE,1997-07-24,NA
s1002-105,"Coats, Daniel",00209,NA,IN,NA,FALSE,FALSE,1997-07-10,NA
s1002-105,"Coverdell, Paul",01310,NA,GA,NA,FALSE,FALSE,1997-07-10,NA
s1002-105,"DeWine, Mike",00293,NA,OH,NA,FALSE,FALSE,1997-07-10,NA
s1002-105,"Enzi, Michael B.",01542,NA,WY,NA,FALSE,FALSE,1997-07-22,NA
s1002-105,"Faircloth, Lauch",01329,NA,NC,NA,FALSE,FALSE,1997-07-10,NA
s1002-105,"Grams, Rod",00454,NA,MN,NA,FALSE,FALSE,1998-03-26,NA
s1002-105,"Helms, Jesse",01359,NA,NC,NA,FALSE,FALSE,1997-07-10,NA
s1002-105,"Hutchinson, Tim",00578,NA,AR,NA,FALSE,FALSE,1997-07-10,NA
s1002-105,"Lott, Trent",00707,NA,MS,NA,FALSE,FALSE,1997-07-29,NA
s1002-105,"McCain, John",00754,NA,AZ,NA,FALSE,FALSE,1998-05-06,NA
s1002-105,"Nickles, Don",01412,NA,OK,NA,FALSE,FALSE,1997-07-10,NA
s1002-105,"Sessions, Jeff",01548,NA,AL,NA,FALSE,FALSE,1997-07-10,NA
s1002-105,"Smith, Bob",01082,NA,NH,NA,FALSE,FALSE,1997-07-10,NA
s1003-105,"Grassley, Chuck",00457,NA,IA,NA,TRUE,FALSE,1997-07-10,NA
s1003-105,"Bennett, Robert F.",01280,NA,UT,NA,FALSE,FALSE,1997-09-09,NA
s1003-105,"D'Amato, Alfonse",01313,NA,NY,NA,FALSE,FALSE,1997-07-10,NA
s1003-105,"Faircloth, Lauch",01329,NA,NC,NA,FALSE,FALSE,1997-07-10,NA
s1003-105,"Feinstein, Dianne",01332,NA,CA,NA,FALSE,FALSE,1997-07-10,NA
s1003-105,"Graham, Bob",01342,NA,FL,NA,FALSE,FALSE,1997-07-10,NA
s1003-105,"Hagel, Chuck",01545,NA,NE,NA,FALSE,FALSE,1997-07-10,NA
s1003-105,"Hutchinson, Tim",00578,NA,AR,NA,FALSE,FALSE,1997-07-10,NA
s1003-105,"Stevens, Ted",01440,NA,AK,NA,FALSE,FALSE,1997-07-10,NA
s1003-105,"Thurmond, Strom",01448,NA,SC,NA,FALSE,FALSE,1997-07-10,NA
s1004-105,"Domenici, Pete V.",01319,NA,NM,NA,TRUE,FALSE,1997-07-10,NA
s1005-105,"Stevens, Ted",01440,NA,AK,NA,TRUE,FALSE,1997-07-10,NA
s1006-105,"Akaka, Daniel K.",00007,NA,HI,NA,TRUE,FALSE,1997-07-10,NA
s1006-105,"Inouye, Daniel K.",01369,NA,HI,NA,FALSE,FALSE,1997-07-10,NA
s1007-105,"Chafee, John H.",01303,NA,RI,NA,TRUE,FALSE,1997-07-10,NA
s1008-105,"Durbin, Richard",00326,NA,IL,NA,TRUE,FALSE,1997-07-11,NA
s1008-105,"Bond, Christopher S.",01286,NA,MO,NA,FALSE,FALSE,1997-09-19,NA
s1008-105,"Conrad, Kent",01307,NA,ND,NA,FALSE,FALSE,1997-10-21,NA
s1008-105,"DeWine, Mike",00293,NA,OH,NA,FALSE,FALSE,1997-09-19,NA
s1008-105,"Dorgan, Byron L.",00308,NA,ND,NA,FALSE,FALSE,1997-10-07,NA
s1008-105,"Grassley, Chuck",00457,NA,IA,NA,FALSE,FALSE,1997-09-10,NA
s1008-105,"Harkin, Tom",00501,NA,IA,NA,FALSE,FALSE,1997-09-10,NA
s1008-105,"Johnson, Tim",00604,NA,SD,NA,FALSE,FALSE,1997-07-11,NA
s1008-105,"Kerrey, J. Robert",01378,NA,NE,NA,FALSE,FALSE,1997-09-19,NA
s1008-105,"Lugar, Richard G.",01387,NA,IN,NA,FALSE,FALSE,1997-09-25,NA
s1008-105,"Moseley-Braun, Carol",01405,NA,IL,NA,FALSE,FALSE,1997-07-11,NA
s1008-105,"Wellstone, Paul D.",01454,NA,MN,NA,FALSE,FALSE,1997-07-11,NA
s1009-105,"Kennedy, Edward M.",01377,NA,MA,NA,TRUE,FALSE,1997-07-11,NA
s1009-105,"Moseley-Braun, Carol",01405,NA,IL,NA,FALSE,FALSE,1997-07-30,NA
s1009-105,"Wellstone, Paul D.",01454,NA,MN,NA,FALSE,FALSE,1997-07-30,NA
s101-105,"Boxer, Barbara",00116,NA,CA,NA,TRUE,FALSE,1997-01-21,NA
s101-105,"Wyden, Ron",01247,NA,OR,NA,FALSE,FALSE,1997-03-14,NA
s1010-105,"Thurmond, Strom",01448,NA,SC,NA,TRUE,FALSE,1997-07-11,NA
s1011-105,"Wyden, Ron",01247,NA,OR,NA,TRUE,FALSE,1997-07-14,NA
s1012-105,"D'Amato, Alfonse",01313,NA,NY,NA,TRUE,FALSE,1997-07-14,NA
s1013-105,"Frist, William H.",01336,NA,TN,NA,TRUE,FALSE,1997-07-14,NA
s1013-105,"Lott, Trent",00707,NA,MS,NA,FALSE,FALSE,1997-07-14,NA
s1013-105,"Snowe, Olympia J.",01085,NA,ME,NA,FALSE,FALSE,1997-07-14,NA
s1013-105,"Thompson, Fred",01447,NA,TN,NA,FALSE,FALSE,1997-07-16,NA
s1013-105,"Burns, Conrad R.",01298,NA,MT,NA,FALSE,FALSE,1997-07-14,1997-07-16
s1014-105,"Baucus, Max",00066,NA,MT,NA,TRUE,FALSE,1997-07-14,NA
s1014-105,"Grassley, Chuck",00457,NA,IA,NA,FALSE,FALSE,1997-07-14,NA
